ProjectName,ProjectKey,Scenario,Status,PredictionModelName,InferenceMode,MetricNote,Total,TP,TN,FP,FN,Accuracy,Precision,Recall,F1Score,FalsePositiveRatio
App137,App137-742A933A,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,1,2,0,0.3333333333333333,0,0,0,1
App138,App138-5C0BC019,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App138,App138-5C0BC019,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App138,App138-5C0BC019,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,2,2,0,0.5,0,0,0,1
App139,App139-43ECECF8,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,0,2,1,0,0,0,0,1
App139,App139-43ECECF8,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App139,App139-43ECECF8,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App14,App14-2CE9E5C4,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,1,1,1,0.3333333333333333,0,0,0,1
App14,App14-2CE9E5C4,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App14,App14-2CE9E5C4,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App140,App140-3146C822,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App140,App140-3146C822,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App140,App140-3146C822,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,1,3,0,0.25,0,0,0,1
App141,App141-1927F501,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,1,2,1,0.25,0,0,0,1
App141,App141-1927F501,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App141,App141-1927F501,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App142,App142-010921E0,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,5,1,1,1,2,0.4,0.5,0.3333333333333333,0.4,0.5
App142,App142-010921E0,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,3,2,0,0,1,1,1,1,0
App142,App142-010921E0,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,2,2,0,1,0.8,1,0.6666666666666666,0.8,0
App143,App143-68EA4EBF,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App143,App143-68EA4EBF,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App143,App143-68EA4EBF,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,2,1,0,0.6666666666666666,0,0,0,1
App144,App144-50CB7B9E,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,2,1,1,0.5,0,0,0,1
App144,App144-50CB7B9E,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App144,App144-50CB7B9E,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App145,App145-38ACA87D,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,5,0,5,0,0,1,0,0,0,0
App145,App145-38ACA87D,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,0,5,0,0,1,0,0,0,0
App145,App145-38ACA87D,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,0,4,1,0,0.8,0,0,0,1
App146,App146-208DD55C,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App146,App146-208DD55C,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App146,App146-208DD55C,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,2,1,0,0.6666666666666666,0,0,0,1
App147,App147-086F023B,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,2,1,1,0.5,0,0,0,1
App147,App147-086F023B,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App147,App147-086F023B,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,1,2,0,0.5,0.3333333333333333,1,0.5,0.6666666666666666
App148,App148-70502F1A,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App148,App148-70502F1A,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App148,App148-70502F1A,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,1,2,0,0.3333333333333333,0,0,0,1
App149,App149-58315BF9,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,5,2,3,0,0,1,1,1,1,0
App149,App149-58315BF9,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,2,3,0,0,1,1,1,1,0
App149,App149-58315BF9,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,1,2,1,1,0.6,0.5,0.5,0.5,0.5
App15,App15-14CB12A3,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App15,App15-14CB12A3,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App15,App15-14CB12A3,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App150,App150-458B3723,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App150,App150-458B3723,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App150,App150-458B3723,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,2,2,0,0.5,0,0,0,1
App151,App151-2D6C6402,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,1,1,1,0.3333333333333333,0,0,0,1
App151,App151-2D6C6402,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App151,App151-2D6C6402,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,1,1,0,0.6666666666666666,0.5,1,0.6666666666666666,0.5
App152,App152-154D90E1,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App152,App152-154D90E1,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App152,App152-154D90E1,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App153,App153-7D2EBDC0,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App153,App153-7D2EBDC0,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App153,App153-7D2EBDC0,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App154,App154-650FEA9F,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App154,App154-650FEA9F,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App154,App154-650FEA9F,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,2,1,0,0.6666666666666666,0,0,0,1
App155,App155-4CF1177E,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,2,1,1,0.5,0,0,0,1
App155,App155-4CF1177E,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App155,App155-4CF1177E,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,0,1,0.75,0,0,0,0
App156,App156-34D2445D,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,0,1,2,0,0,0,0,1
App156,App156-34D2445D,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,2,1,0,0,1,1,1,1,0
App156,App156-34D2445D,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,2,1,0,0,1,1,1,1,0
App157,App157-1CB3713C,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App157,App157-1CB3713C,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App157,App157-1CB3713C,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App158,App158-04949E1B,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App158,App158-04949E1B,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App158,App158-04949E1B,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App159,App159-6C75CAFA,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,5,0,4,0,1,0.8,0,0,0,0
App159,App159-6C75CAFA,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,1,4,0,0,1,1,1,1,0
App159,App159-6C75CAFA,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,5,1,3,1,0,0.8,0.5,1,0.6666666666666666,0.5
App16,App16-7CAC3F82,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,2,1,1,0.5,0,0,0,1
App16,App16-7CAC3F82,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App16,App16-7CAC3F82,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,0,1,0.75,0,0,0,0
App160,App160-59CFA624,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,1,1,1,0.3333333333333333,0,0,0,1
App160,App160-59CFA624,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App160,App160-59CFA624,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,0,2,1,0,0,0,0,1
App161,App161-41B0D303,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,1,1,1,0.3333333333333333,0,0,0,1
App161,App161-41B0D303,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,2,0,0,1,1,1,1,0
App161,App161-41B0D303,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,1,1,1,0,0.6666666666666666,0.5,1,0.6666666666666666,0.5
App162,App162-2991FFE2,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App162,App162-2991FFE2,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App162,App162-2991FFE2,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,0,3,0,0,0,0,0,1
App163,App163-11732CC1,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App163,App163-11732CC1,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App163,App163-11732CC1,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App164,App164-795459A0,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,1,1,0,1,0.6666666666666666,1,0.5,0.6666666666666666,0
App164,App164-795459A0,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,2,1,0,0,1,1,1,1,0
App164,App164-795459A0,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,2,1,0,0,1,1,1,1,0
App165,App165-6135867F,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App165,App165-6135867F,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App165,App165-6135867F,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,1,0,0.75,0,0,0,1
App166,App166-4916B35E,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,2,1,1,0.5,0,0,0,1
App166,App166-4916B35E,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App166,App166-4916B35E,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,1,2,0,0.5,0.3333333333333333,1,0.5,0.6666666666666666
App167,App167-30F7E03D,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App167,App167-30F7E03D,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App167,App167-30F7E03D,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,1,3,0,0.25,0,0,0,1
App168,App168-18D90D1C,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App168,App168-18D90D1C,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App168,App168-18D90D1C,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App169,App169-00BA39FB,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,2,1,1,0.5,0,0,0,1
App169,App169-00BA39FB,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,1,3,0,0,1,1,1,1,0
App169,App169-00BA39FB,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,3,0,1,0.75,0,0,0,0
App17,App17-648D6C61,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App17,App17-648D6C61,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App17,App17-648D6C61,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,2,1,0,0.6666666666666666,0,0,0,1
App170,App170-6E141525,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App170,App170-6E141525,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,4,0,0,1,0,0,0,0
App170,App170-6E141525,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,0,2,2,0,0.5,0,0,0,1
App171,App171-55F54204,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App171,App171-55F54204,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App171,App171-55F54204,Zero-Shot,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,3,0,3,0,0,1,0,0,0,0
App172,App172-3DD66EE3,CodeBERT,SUCCESS,codebert-embedding-logreg::microsoft/codebert-base,LOCAL_CODEBERT_EMBEDDING_LOGREG,Metrics calculated from model predictions and ground truth labels.,4,1,1,1,1,0.5,0.5,0.5,0.5,0.5
App172,App172-3DD66EE3,RAG-LLM,SUCCESS,gemini-2.5-pro,VERTEX_AI_GEMINI,Metrics calculated from model predictions and ground truth labels.,4,2,2,0,0,1,1,1,1,0
